date,actual,forecast
2025-09-24,12171.03,12241.176307605616
2025-09-25,12219.08,12160.976704505396
2025-09-26,12199.71,12232.80036367854
2025-09-27,12199.71,12197.225918323838
2025-09-28,12199.71,12200.979385100722
2025-09-29,12138.67,12199.800862158998
2025-09-30,12067.76,12129.624911254074
2025-10-01,12067.76,12058.163147222904
2025-10-02,12084.1,12069.880944487119
2025-10-03,12099.72,12083.935171598203
2025-10-04,12099.72,12099.579876511996
2025-10-05,12099.72,12096.447245278336
2025-10-06,12060.48,12098.19936036147
2025-10-07,12022.9,12051.672126806381
2025-10-08,12038.68,12017.32585237217
2025-10-09,12072.03,12040.631859908624
2025-10-10,12123.38,12074.31645716898
2025-10-11,12123.38,12127.283563110746
2025-10-12,12123.38,12118.81814983216
2025-10-13,12140.91,12121.638487534403
2025-10-14,12149.55,12141.943465521093
2025-10-15,12185.11,12148.120598071282
2025-10-16,12233.67,12187.039303192361
2025-10-17,12160.99,12238.164486774156
2025-10-18,12160.99,12146.531514569366
2025-10-19,12160.99,12164.898555092017
2025-10-20,12108.24,12159.946053710135
2025-10-21,12060.15,12099.50023157978
2025-10-22,12011.02,12053.548710476043
2025-10-23,12101.29,12004.553939837724
2025-10-24,12129.33,12120.019858919142
2025-10-25,12129.33,12130.72482386731
2025-10-26,12129.33,12126.763248870568
2025-10-27,12117.35,12127.378151920904
2025-10-28,12053.46,12116.089073217956
2025-10-29,12004.47,12042.170544389337
2025-10-30,11990.53,11999.350792043864
2025-10-31,12025.22,11988.746198556815
2025-11-01,12025.22,12030.05062695349
2025-11-02,12025.22,12020.471874327219
2025-11-03,12005.09,12024.186908585438
2025-11-04,11972.34,11999.441438901054
2025-11-05,11950.63,11967.434479534137
2025-11-06,11970.67,11946.240361947555
2025-11-07,12022.92,11973.833647843245
2025-11-08,12022.92,12028.915993394734
2025-11-09,12022.92,12017.033426315505
2025-11-10,12060.27,12017.937154783313
2025-11-11,12014.94,12064.979843535459
2025-11-12,11990.0,12002.933844468958
2025-11-13,11972.35,11988.115060757835
2025-11-14,11985.1,11968.262057393487
2025-11-15,11985.1,11987.400562728508
2025-11-16,11985.1,11981.252188772878
2025-11-17,12039.61,11984.299018231433
2025-11-18,12009.92,12045.37242687598
2025-11-19,11940.7,12000.911353784779
2025-11-20,11910.93,11929.52901579591
2025-11-21,11914.67,11909.220306828818
2025-11-22,11914.67,11914.356552569807
2025-11-23,11914.67,11912.65839079424
2025-11-24,11971.4,11912.027178567649
2025-11-25,11988.32,11978.861286867916
2025-11-26,11936.89,11984.722813507233
2025-11-27,11881.6,11923.473292517623
2025-11-28,11902.3,11874.205910261358
2025-11-29,11902.3,11908.491873818853
2025-11-30,11902.3,11897.928082966468
2025-12-01,11940.95,11901.169421621991
2025-12-02,11895.57,11946.947717919113
2025-12-03,11880.93,11884.279182531965
2025-12-04,11912.38,11879.53645623693
2025-12-05,11963.23,11916.119665226277
2025-12-06,11963.23,11968.450265297011
2025-12-07,11963.23,11957.962401279825
2025-12-08,11963.23,11961.645250016843
2025-12-09,11990.09,11961.234633844417
2025-12-10,12003.18,11992.953257105582
2025-12-11,12020.9,12001.723920553988
2025-12-12,12047.45,12021.667698554169
2025-12-13,12047.45,12048.738513456738
2025-12-14,12047.45,12044.455075136428
2025-12-15,12097.93,12046.14585084287
2025-12-16,12130.01,12105.468055808295
2025-12-17,12105.56,12131.891628309657
2025-12-18,12059.78,12098.350954780977
2025-12-19,12021.61,12052.241672097069
2025-12-20,12021.61,12019.962358207611
2025-12-21,12021.61,12027.367234290703
2025-12-22,11996.14,12025.208174560525
2025-12-23,12010.43,11993.893517971417
2025-12-24,12052.33,12015.640583534747
2025-12-25,12067.6,12058.917004023138
2025-12-26,12078.47,12066.349635169012
2025-12-27,12078.47,12078.114902128287
2025-12-28,12078.47,12076.71228830915
2025-12-29,12057.32,12077.464930007078
2025-12-30,12025.33,12053.522099328504
2025-12-31,12025.33,12021.40473922023
